Nila Spaces,,₹2.90-0.05(1.69%),₹2.80,₹110,
Premco Global,,₹437.250.85(0.19%),₹413.55,₹110,
Country Club,,₹7.000.15(2.19%),₹6.70,₹109,
Accel,,₹18.10-0.15(0.82%),₹18.15,₹109,
Focus Lighting,,₹116.20-0.50(0.43%),₹108.50,₹109,
Vibrant Global Cap,,₹52.15-0.45(0.86%),₹48.50,₹109,
SBEC Sugar,,₹24.00-0.25(1.03%),₹23.00,₹109,
Global Offshore Serv,,₹7.850.00(0.00%),₹48.00,₹109,
Sharat Industries,,₹59.40-1.55(2.54%),₹62.40,₹109,
Signet Industries,,₹38.450.80(2.12%),₹37.30,₹109,
Madhav Infra Proj,,₹3.920.00(0.00%),₹3.95,₹108,
Thakkers Developer,,₹129.955.95(4.80%),₹118.15,₹108,
SNL Bearings,,₹280.60-1.50(0.53%),₹282.95,₹107,
Amarjothi Mills,,₹0.000.00(0.00%),₹155.45,₹107,
Tirupati Forge,,₹13.750.70(5.36%),₹10.85,₹106,
Mahamaya Steel,,₹64.55-0.65(1.00%),₹64.80,₹106,
Vedavaag Systems,,₹48.60-1.30(2.61%),₹50.05,₹106,
Shreyas Intermediate,,₹13.98-0.12(0.85%),₹13.87,₹106,
Cambridge Tech,,₹62.803.35(5.63%),₹55.80,₹106,
Goldcrest Corp,,₹0.000.00(0.00%),₹189.00,₹105,
Parnax Lab,,₹95.75-1.15(1.19%),₹94.50,₹105,
Suraj Industries,,₹94.901.90(2.04%),₹92.20,₹105,
Freshtrop Fruits,,₹101.752.65(2.67%),₹97.05,₹104,
LKP Securities,,₹13.600.28(2.10%),₹13.28,₹104,
Intl Travel House,,₹0.000.00(0.00%),₹137.25,₹104,
Halder Venture,,₹339.906.95(2.09%),₹331.90,₹104,
AMJ Land Holdings,,₹25.95-0.05(0.19%),₹25.60,₹104,
B & A Packaging,,₹199.00-5.10(2.50%),₹198.10,₹104,
Rishiroop,,₹111.001.45(1.32%),₹112.45,₹104,
Akash Infra-Projects,,₹45.80-2.40(4.98%),₹62.20,₹104,
Prajay Engineers,,₹14.45-0.10(0.69%),₹14.80,₹103,
Trescon,,₹14.79-0.09(0.60%),₹14.50,₹103,
LKP Finance,,₹0.000.00(0.00%),₹83.10,₹103,
CEC,,₹0.000.00(0.00%),₹31.15,₹103,
Sadhna Broadcast,,₹27.351.30(4.99%),₹101.85,₹102,
SPS Finquest,,₹105.50-3.45(3.17%),₹101.20,₹102,
Competent Auto,,₹174.45-2.55(1.44%),₹179.85,₹102,
Danube Industries,,₹43.352.80(6.91%),₹33.65,₹102,
AF Enterprises,,₹59.30-3.10(4.97%),₹75.15,₹102,
Adhunik Industries,,₹24.50-0.65(2.58%),₹21.90,₹102,
Fortis Malar Hosp,,₹56.801.40(2.53%),₹56.00,₹102,
Welspun Investments,,₹278.90-4.40(1.55%),₹279.75,₹102,
Shiva Global Agro,,₹97.05-0.50(0.51%),₹96.70,₹101,
Sagarsoft India,,₹156.952.35(1.52%),₹150.80,₹101,
SCANPGEOMPP,,₹10.150.00(0.00%),₹10.15,₹101,
Electrotherm India,,₹82.10-1.10(1.32%),₹79.90,₹101,
RKEC Projects,,₹46.604.80(11.48%),₹42.50,₹101,
Scandent Imaging,,₹23.65-1.20(4.83%),₹23.80,₹101,
Raj Oil Mills,,₹61.000.20(0.33%),₹67.15,₹101,
VJTF Eduservices,,₹65.000.00(0.00%),₹60.00,₹100,
Jeevan Scientific,,₹73.701.35(1.87%),₹79.15,₹100,
NTC Industries,,₹81.300.45(0.56%),₹79.65,₹100,
SV Global Mill,,₹60.501.00(1.68%),₹55.30,₹100,
Bhilwara Tech Tex,,₹17.750.95(5.65%),₹17.05,₹100,
Arrow Greentech,,₹78.956.20(8.52%),₹71.50,₹100,
Vertoz Advertising,,₹83.55-0.65(0.77%),₹84.30,₹100,
Zodiac Ventures,,₹25.40-0.10(0.39%),₹27.75,₹100,
Virat Industries,,₹226.45-1.55(0.68%),₹196.05,₹99,
Raja Bahadur Intl,,"₹4,050.00-150.00(3.57%)","₹4,090.55",₹99,
Mangalam Seeds,,₹89.05-2.05(2.25%),₹88.15,₹99,
Veeram Securities,,₹54.20-2.85(5.00%),₹98.00,₹99,
Ausom Enterprise,,₹75.801.70(2.29%),₹72.65,₹98,
Sumedha Fiscal,,₹125.25-0.50(0.40%),₹119.75,₹98,
GTN Industries,,₹11.950.00(0.00%),₹47.75,₹98,
James Warren Tea,,₹218.802.85(1.32%),₹216.00,₹97,
Surana Solar,,₹23.301.60(7.37%),₹19.90,₹97,
Pressman Advertising,,₹44.050.05(0.11%),₹41.60,₹97,
Izmo,,₹73.200.50(0.69%),₹72.30,₹96,
Lactose India,,₹88.052.05(2.38%),₹73.40,₹96,
TIL,,₹94.45-1.85(1.92%),₹95.85,₹96,
NCL Research,,₹0.81-0.02(2.41%),₹0.82,₹96,
Sicagen India,,₹24.350.00(0.00%),₹29.55,₹96,
Dolfin Rubbers,,₹100.001.45(1.47%),₹97.90,₹96,
Impex Ferro Tech,,₹6.050.25(4.31%),₹10.85,₹95,
AiroLam,,₹66.050.05(0.08%),₹63.95,₹95,
Grob Tea Co,,₹837.6529.70(3.68%),₹819.05,₹95,
Moksh Ornaments,,₹15.850.05(0.32%),₹17.80,₹95,
Gorani Industries,,₹162.05-2.35(1.43%),₹169.50,₹95,
Cravatex,,₹376.050.00(0.00%),₹362.00,₹95,
Duroply Industries,,₹157.00-4.45(2.76%),₹147.00,₹95,
Tayo Rolls,,₹0.000.00(0.00%),₹87.35,₹94,
MSR India,,₹12.90-0.67(4.94%),₹14.80,₹94,
Arvee Labs (India),,₹89.500.50(0.56%),₹83.85,₹94,
Panth Infinity,,₹27.75-1.45(4.97%),₹37.60,₹94,
Shalibhadra Finance,,₹160.50-2.50(1.53%),₹177.15,₹94,
Vaishali Pharma,,₹88.703.60(4.23%),₹88.95,₹93,
Metroglobal,,₹0.000.00(0.00%),₹76.15,₹93,
Ludlow Jute,,₹81.00-5.75(6.63%),₹86.60,₹93,
Amba Enterprises,,₹86.154.15(5.06%),₹69.25,₹93,
APM Industries,,₹50.450.45(0.90%),₹48.55,₹93,
Zeal Aqua,,₹7.550.03(0.40%),₹7.35,₹92,
Ankit Metal & Power,,₹6.600.10(1.54%),₹6.45,₹91,
CHL,,₹14.50-0.10(0.68%),₹14.90,₹91,
Palash Securities,,₹90.502.35(2.67%),₹91.40,₹91,
Odyssey Tech,,₹62.201.30(2.13%),₹57.40,₹91,
Simbhaoli Sugars,,₹19.75-0.55(2.71%),₹22.25,₹91,
Peria Karamalai Tea,,₹276.15-10.85(3.78%),₹294.00,₹91,
VCU Data Management,,₹39.20-2.05(4.97%),₹53.20,₹91,
Coral Labs,,₹270.004.80(1.81%),₹261.00,₹91,
Consolidated Constn.,,₹1.850.05(2.78%),₹2.28,₹91,
Aarey Pharma,,₹35.10-0.15(0.43%),₹35.55,₹90,
Indbank Merchant,,₹24.704.05(19.61%),₹20.40,₹90,
Makers Laboratories,,₹167.65-3.90(2.27%),₹167.85,₹90,
Nilachal Refractories,,₹48.950.10(0.20%),₹43.85,₹90,
Digicontent,,₹13.45-0.40(2.89%),₹15.60,₹90,
Prima Plastics,,₹88.450.55(0.63%),₹88.05,₹90,
Super Tannery,,₹7.060.10(1.44%),₹6.99,₹90,
Sir Shadi Lal Entr,,₹168.05-5.85(3.36%),₹163.00,₹90,
Sonam Clock,,₹41.952.40(6.07%),₹45.15,₹90,
Kothari Ferment,,₹61.25-0.10(0.16%),₹59.30,₹89,
KG Denim,,₹0.000.00(0.00%),₹32.05,₹89,
Cochin Minerals,,₹163.5026.60(19.43%),₹113.95,₹89,
Gayatri Bioorganic,,₹12.000.42(3.63%),₹10.81,₹88,
Kanishk Steel Inds,,₹29.75-0.85(2.78%),₹29.60,₹88,
Advik Capital,,₹3.920.02(0.51%),₹4.09,₹88,
Shree Ganesh BioTech,,₹2.06-0.06(2.83%),₹2.42,₹88,
GCSL,,₹140.00-2.70(1.89%),₹144.00,₹88,
Gennex Laboratories,,₹6.630.26(4.08%),₹6.68,₹88,
Shriram AMC,,₹148.100.00(0.00%),₹153.00,₹88,
Transcorp Intl,,₹25.601.30(5.35%),₹26.55,₹87,
Alphalogic,,₹44.000.25(0.57%),₹38.35,₹87,
AMD Industries,,₹55.651.55(2.87%),₹45.40,₹87,
Duncan Engg,,₹240.906.20(2.64%),₹245.80,₹87,
Josts Engg Co,,₹453.6021.60(5.00%),₹461.40,₹86,
Shiva Mills,,₹100.10-0.45(0.45%),₹100.30,₹86,
DCM,,₹48.950.15(0.31%),₹46.50,₹86,
Biofil Chem & Pharma,,₹53.50-0.40(0.74%),₹52.85,₹86,
Parvati Sweetners,,₹9.35-0.49(4.98%),₹9.31,₹86,
Shree Rama Tech,,₹13.700.10(0.74%),₹13.65,₹86,
Lambodhara Textile,,₹87.103.70(4.44%),₹83.75,₹86,
Athena Global Tech,,₹73.500.00(0.00%),₹73.50,₹86,
Bansal Roofing,,₹58.80-3.55(5.69%),₹63.35,₹85,
East West Holdings,,₹7.35-0.20(2.65%),₹7.71,₹85,
WeP Solutions,,₹22.900.00(0.00%),₹22.60,₹85,
Bright Brothers,,₹0.000.00(0.00%),₹147.90,₹85,
Ganga Papers,,₹88.603.60(4.24%),₹73.60,₹84,
NIBE,,₹138.356.55(4.97%),₹98.50,₹84,
Meera Industries,,₹76.50-0.35(0.46%),₹77.20,₹84,
Denis Chem Lab,,₹69.200.65(0.95%),₹67.80,₹84,
Hindustan Tin Works,,₹0.000.00(0.00%),₹81.50,₹84,
Steel City Secs,,₹56.350.40(0.71%),₹55.95,₹84,
Baba Arts,,₹20.20-1.95(8.80%),₹15.85,₹84,
Tokyo Plast Intl,,₹96.356.30(7.00%),₹89.00,₹84,
Vivimed Labs,,₹10.500.15(1.45%),₹10.25,₹84,
Bhandari Hosiery,,₹6.050.15(2.54%),₹5.70,₹83,
BLB,,₹17.300.40(2.37%),₹15.75,₹83,
PBM Polytex,,₹129.30-5.00(3.72%),₹129.95,₹83,
Valiant Comm,,₹105.00-1.70(1.59%),₹105.00,₹83,
Uniply,,₹4.000.00(0.00%),₹5.01,₹83,
Alkali Metals,,₹86.901.85(2.18%),₹81.25,₹82,
Prakash Steelage,,₹5.600.90(19.15%),₹4.70,₹82,
Nitiraj Engg,,₹79.90-0.70(0.87%),₹80.95,₹82,
Century Extrusions,,₹10.200.15(1.49%),₹10.30,₹82,
India Gelatine,,₹128.604.65(3.75%),₹121.65,₹82,
B & A,,₹260.20-1.50(0.57%),₹260.00,₹82,
Keynote Financial,,₹119.60-0.65(0.54%),₹117.65,₹82,
Apoorva Leasing,,₹38.15-1.70(4.27%),₹41.20,₹82,
Nettlinx,,₹78.65-2.10(2.60%),₹79.95,₹81,
LPDCL,,₹6.500.00(0.00%),₹6.10,₹81,
Warren Tea,,₹0.000.00(0.00%),₹68.30,₹81,
Bihar Sponge Iron,,₹0.000.00(0.00%),₹8.81,₹81,
Sambandam Spinning,,₹0.000.00(0.00%),₹182.35,₹81,
Kerala Ayurveda,,₹74.30-0.20(0.27%),₹78.00,₹80,
United Polyfab,,₹37.700.30(0.80%),₹38.35,₹80,
National Oxygen,,₹45.400.00(0.00%),₹157.05,₹80,
Kesar Enterprises,,₹0.000.00(0.00%),₹86.60,₹80,
Anand Rayons,,₹55.251.65(3.08%),₹52.50,₹80,
Captain Polyplast,,₹16.15-0.05(0.31%),₹15.50,₹80,
Energy Development Co,,₹16.950.65(3.99%),₹16.90,₹80,
Tarmat,,₹51.150.00(0.00%),₹51.20,₹80,
Seacoast Shipping,,₹2.520.12(5.00%),₹2.14,₹80,
Archit Organosys,,₹47.95-0.35(0.72%),₹45.00,₹80,
Maharashtra Corp,,₹1.140.00(0.00%),₹1.16,₹80,
Jet Freight Logistic,,₹25.100.95(3.93%),₹68.75,₹80,
Ujaas Energy,,₹3.300.10(3.12%),₹3.96,₹79,
Anik Industries,,₹29.800.75(2.58%),₹28.60,₹79,
Banka BioLoo,,₹71.950.35(0.49%),₹73.60,₹79,
Brahmaputra Infra,,₹28.200.25(0.89%),₹27.80,₹79,
Syschem (India),,₹26.70-0.80(2.91%),₹27.65,₹79,
Divyashakti Granites,,₹87.701.45(1.68%),₹85.20,₹79,
STL Global,,₹28.250.05(0.18%),₹28.85,₹79,
Vivanza Biosciences,,₹195.000.00(0.00%),₹195.00,₹78,
Gujarat Credit,,₹27.851.00(3.72%),₹30.00,₹78,
Delta Manufacturing,,₹81.157.35(9.96%),₹71.95,₹78,
Chennai Ferrous,,₹200.50-10.55(5.00%),₹217.85,₹78,
Arex Industries,,₹195.000.00(0.00%),₹208.65,₹78,
Geekay Wires,,₹74.00-2.70(3.52%),₹75.35,₹78,
Amrapali Inds,,₹15.400.05(0.33%),₹15.70,₹78,
CIL Nova Petrochem,,₹16.050.00(0.00%),₹28.10,₹78,
Touchwood Enter,,₹76.20-1.50(1.93%),₹77.30,₹78,
Bemco Hydraulics,,₹390.00-9.05(2.27%),₹390.40,₹77,
COSCO India,,₹181.951.50(0.83%),₹174.90,₹77,
Kanani Industries,,₹10.250.45(4.59%),₹7.80,₹77,
Tainwala Chemicals,,₹85.45-0.95(1.10%),₹82.35,₹77,
Weizmann,,₹65.1010.85(20.00%),₹48.85,₹77,
Bannari Amman Spinning Mills Limited - RE,,₹23.350.00(0.00%),₹23.90,₹76,
Likhami Consulting,,₹84.304.00(4.98%),₹76.50,₹76,
Magna Electro,,₹203.003.55(1.78%),₹193.35,₹76,
Candour Techtex,,₹42.60-0.30(0.70%),₹45.05,₹76,
Cinevista,,₹13.400.15(1.13%),₹13.35,₹76,
Kreon Finnancial,,₹80.303.45(4.49%),₹77.90,₹76,
PEFL,,₹151.60-3.30(2.13%),₹158.90,₹76,
Garnet International,,₹45.40-1.90(4.02%),₹39.00,₹76,
Garment Mantra Life,,₹4.790.02(0.42%),₹75.60,₹76,
Earum Pharmaceutical,,₹2.960.08(2.78%),₹60.95,₹75,
Univastu India,,₹80.90-4.00(4.71%),₹66.20,₹75,
Beardsell,,₹22.55-0.05(0.22%),₹20.10,₹75,
Excel Realty N Inf,,₹8.950.35(4.07%),₹8.05,₹75,
Flomic Global Logs,,₹101.700.55(0.54%),₹101.45,₹75,
Comfort Intech,,₹23.550.65(2.84%),₹23.40,₹75,
Ansal Buildwell,,₹93.55-3.80(3.90%),₹96.15,₹74,
Dutron Polymers,,₹124.85-5.15(3.96%),₹131.40,₹74,
Sunil Healthcare,,₹103.05-5.40(4.98%),₹97.70,₹74,
Panache Digilife,,₹77.406.25(8.78%),₹62.00,₹74,
GV Films,,₹0.820.01(1.23%),₹0.92,₹74,
Intl Constructions,,₹273.1513.00(5.00%),₹203.95,₹74,
JMT Auto,,₹1.450.00(0.00%),₹1.35,₹73,
Ganga Forging,,₹6.550.05(0.77%),₹6.90,₹73,
Blue Cloud Softech,,₹12.251.08(9.67%),₹10.81,₹73,
Chandra Prabhu Intl,,₹240.4016.15(7.20%),₹197.35,₹73,
Nagpur Power & Inds,,₹61.755.25(9.29%),₹55.00,₹73,
Vikas WSP,,₹2.500.05(2.04%),₹3.55,₹73,
Narbada Gems,,₹32.800.60(1.86%),₹33.50,₹72,
Quadrant Televentures,,₹0.960.01(1.05%),₹1.06,₹72,
Tree House Education,,₹14.50-0.40(2.68%),₹16.95,₹71,
SAL Steel,,₹8.700.15(1.75%),₹8.45,₹71,
DB Stock Brokers,,₹20.30-0.60(2.87%),₹20.40,₹71,
Kranti Industries,,₹68.050.00(0.00%),₹69.95,₹71,
RS Software,,₹29.000.15(0.52%),₹27.80,₹71,
Rexnord Electronics,,₹61.750.20(0.32%),₹63.15,₹71,
Swadeshi Polytex,,₹24.05-1.25(4.94%),₹24.60,₹71,
Inditrade Capital,,₹29.900.90(3.10%),₹32.90,₹71,
Jaysynth Dyestuff,,₹0.000.00(0.00%),₹77.25,₹71,
Akashdeep Metal Inds,,₹93.604.25(4.76%),₹78.65,₹71,
Pan India Corp,,₹0.000.00(0.00%),₹3.35,₹70,
SE Power,,₹16.950.20(1.19%),₹17.35,₹70,
Rolta India,,₹5.30-0.25(4.50%),₹4.25,₹70,
Cords Cable Inds,,₹56.401.25(2.27%),₹54.30,₹70,
Saumya Consultants,,₹87.05-0.70(0.80%),₹96.30,₹70,
Aro Granite Inds,,₹44.15-0.35(0.79%),₹46.20,₹70,
Sumeet Industries,,₹6.40-0.05(0.78%),₹6.70,₹69,
Innovassynth Inv,,₹28.15-0.15(0.53%),₹28.85,₹69,
JTIL,,₹79.950.00(0.00%),₹77.35,₹69,
Fluidomat,,₹154.75-2.25(1.43%),₹167.80,₹69,
Bengal Tea & Fabrics,,₹78.002.00(2.63%),₹76.30,₹69,
Radix Industries,,₹56.101.15(2.09%),₹52.90,₹69,
Universal Starch,,₹172.652.65(1.56%),₹169.00,₹69,
Raminfo,,₹103.40-1.30(1.24%),₹101.00,₹69,
BDH Industries,,₹0.000.00(0.00%),₹121.95,₹69,
Sikko Industries,,₹52.70-1.35(2.50%),₹62.00,₹69,
Dhruv Consultancy,,₹50.101.20(2.45%),₹48.05,₹68,
Dynavision,,₹175.458.35(5.00%),₹214.95,₹68,
HKG,,₹15.340.01(0.07%),₹14.75,₹68,
Mysore Petro Chem,,₹0.000.00(0.00%),₹104.85,₹68,
Upsurge Investment,,₹47.252.25(5.00%),₹43.70,₹68,
Lohia Securities,,₹133.806.35(4.98%),₹129.00,₹68,
ARC Finance,,₹1.210.05(4.31%),₹1.33,₹68,
Mukesh Babu Fin,,₹87.45-7.45(7.85%),₹95.95,₹67,
Vistar Amar,,₹217.45-5.50(2.47%),₹211.25,₹67,
Nitin Castings,,₹132.001.90(1.46%),₹136.15,₹67,
Maruti Infra,,₹54.50-0.70(1.27%),₹54.25,₹67,
Trejhara Solutions,,₹64.756.55(11.25%),₹56.90,₹67,
Sambhaav Media,,₹3.75-0.05(1.32%),₹3.50,₹66,
SM Gold,,₹60.350.35(0.58%),₹61.85,₹66,
Machino Plastics,,₹102.000.00(0.00%),₹108.00,₹66,
Aarnav Fashions,,₹38.400.15(0.39%),₹43.15,₹66,
Kohinoor Foods,,₹80.85-2.55(3.06%),₹17.60,₹65,
Celebrity Fashion,,₹15.952.55(19.03%),₹12.75,₹65,
KLK Electrical,,₹113.105.35(4.97%),₹84.55,₹65,
LNSEL,,₹11.190.11(0.99%),₹10.95,₹65,
Aryaman Financial,,₹52.10-1.85(3.43%),₹57.60,₹65,
MT Educare,,₹8.90-0.30(3.26%),₹8.90,₹64,
HOV Services,,₹52.60-1.65(3.04%),₹51.45,₹64,
Danlaw Technologies,,₹256.303.10(1.22%),₹189.90,₹64,
BCPL Railway Infra,,₹37.95-1.30(3.31%),₹37.60,₹64,
Ushdev International,,₹0.000.00(0.00%),₹1.95,₹64,
Global Vectra,,₹50.350.80(1.61%),₹46.00,₹64,
Keltech Energies,,₹629.10-5.85(0.92%),₹642.45,₹64,
Morarjee Textiles,,₹18.90-0.25(1.31%),₹18.40,₹64,
CTL,,₹9.590.11(1.16%),₹10.29,₹64,
Madhav Copper,,₹25.651.55(6.43%),₹23.85,₹64,
HIM Teknoforge,,₹85.350.70(0.83%),₹82.00,₹63,
Hisar Metal Inds,,₹119.15-3.35(2.73%),₹117.40,₹63,
Intl Combustion,,₹270.45-3.70(1.35%),₹242.10,₹63,
Shri Krishna Devcon,,₹21.75-2.25(9.38%),₹21.75,₹63,
Source Natural Foods,,₹100.000.00(0.00%),₹96.10,₹63,
Hindcon Chemicals,,₹61.850.15(0.24%),₹61.75,₹63,
Trans Financial,,₹83.60-4.40(5.00%),₹72.50,₹63,
Orient Press,,₹63.450.05(0.08%),₹63.60,₹63,
Mehai Technology,,₹38.60-2.00(4.93%),₹58.75,₹62,
SIDCL,,₹0.000.00(0.00%),₹26.65,₹62,
Swasti Vinayaka Syn,,₹6.87-0.07(1.01%),₹7.01,₹62,
Vippy Spin Pro,,₹107.00-1.85(1.70%),₹106.95,₹62,
SKIL Infrastructure,,₹3.150.00(0.00%),₹2.84,₹62,
Morarka Finance,,₹140.1511.25(8.73%),₹147.55,₹61,
Flexituff Ventures,,₹29.252.65(9.96%),₹24.60,₹61,
Shalimar Productions,,₹0.610.01(1.67%),₹0.63,₹61,
Vaxtex Cotfab,,₹11.05-0.25(2.21%),₹12.35,₹61,
ICDS,,₹37.251.05(2.90%),₹46.65,₹61,
Swagruha Infra,,₹7.960.25(3.24%),₹8.70,₹60,
Polyspin Exports,,₹59.45-1.55(2.54%),₹60.50,₹60,
Agro Phos India,,₹33.600.70(2.13%),₹30.00,₹60,
Modulex Construction,,₹12.740.58(4.77%),₹12.71,₹60,
Nandani Creation,,₹59.601.15(1.97%),₹60.15,₹60,
Virat Crane Inds,,₹31.100.40(1.30%),₹30.00,₹60,
Polylink Polymer,,₹27.151.15(4.42%),₹25.00,₹60,
Archies,,₹17.650.10(0.57%),₹17.90,₹60,
Pritish Nandy Comm,,₹41.650.05(0.12%),₹41.85,₹60,
Biogen Pharmachem,,₹0.930.02(2.20%),₹0.86,₹60,
Mauria Udyog,,₹3.030.08(2.71%),₹44.85,₹60,
Cimmco,,₹0.000.00(0.00%),₹21.60,₹59,
Gita Renewable,,₹143.60-2.70(1.85%),₹145.75,₹59,
MediCaps,,₹0.000.00(0.00%),₹49.00,₹59,
Sonal Mercantile,,₹40.351.45(3.73%),₹40.00,₹59,
Smiths & Founders,,₹5.46-0.12(2.15%),₹5.73,₹59,
Vineet Laborator,,₹59.200.80(1.37%),₹65.05,₹59,
Filatex Fashions,,₹5.970.03(0.51%),₹5.96,₹59,
Vaswani Industries,,₹19.750.00(0.00%),₹19.75,₹59,
Munoth Cap Market,,₹65.100.00(0.00%),₹65.10,₹58,
Himalaya Granites,,₹0.000.00(0.00%),₹125.35,₹58,
AKI India,,₹61.900.00(0.00%),₹56.60,₹58,
Chartered,,₹6.280.09(1.45%),₹5.89,₹58,
Abhinav Capital,,₹87.85-4.60(4.98%),₹92.90,₹58,
RDB Realty & Infra,,₹35.500.45(1.28%),₹35.95,₹58,
Savera Industries,,₹0.000.00(0.00%),₹53.65,₹58,
OK Play India,,₹29.60-0.40(1.33%),₹31.50,₹58,
Hilton Metal Forging,,₹50.65-0.15(0.30%),₹46.85,₹58,
ARSS Infra Project,,₹22.550.05(0.22%),₹25.50,₹58,
Sical Logistics,,₹7.85-0.10(1.26%),₹9.81,₹57,
Suditi Industries,,₹0.000.00(0.00%),₹31.15,₹57,
Sandu Pharma,,₹66.150.05(0.08%),₹71.40,₹57,
K & R Rail Engg,,₹24.55-6.10(19.90%),₹36.05,₹57,
Suryaamba Mills,,₹192.802.20(1.15%),₹196.00,₹57,
Colorchips Media,,₹55.652.65(5.00%),₹41.90,₹57,
Vardhman Polytex,,₹24.25-0.10(0.41%),₹25.85,₹57,
Cenlub Industries,,₹123.05-0.50(0.40%),₹123.25,₹57,
Kallam Textiles,,₹11.500.07(0.61%),₹10.55,₹57,
Alfavision Overseas,,₹249.2511.85(4.99%),₹246.05,₹56,
Moongipa Securities,,₹173.800.00(0.00%),₹150.20,₹56,
Swastika Investmart,,₹186.05-5.60(2.92%),₹180.55,₹56,
Akar Auto Inds,,₹59.00-0.05(0.08%),₹57.60,₹56,
Shilp Gravures,,₹95.305.25(5.83%),₹86.50,₹56,
VBC Ferro Alloys,,₹33.250.25(0.76%),₹32.50,₹56,
ERP Soft Systems,,₹132.30-2.70(2.00%),₹130.00,₹56,
Super Spinning Mills,,₹9.30-0.15(1.59%),₹10.30,₹56,
Baroda Extrusion,,₹3.590.03(0.84%),₹3.78,₹56,
Mercator,,₹1.35-0.05(3.57%),₹1.85,₹56,
Balasore Alloys,,₹0.000.00(0.00%),₹6.29,₹56,
Assam Entrade,,₹355.600.00(0.00%),₹355.60,₹55,
Jet Freight Logistic,,₹25.100.95(3.93%),₹23.90,₹55,
Auro Laboratories,,₹80.000.40(0.50%),₹84.60,₹55,
Ind Swift,,₹10.15-0.10(0.98%),₹10.20,₹55,
Leading Leasing,,₹164.001.05(0.64%),₹146.30,₹55,
Vishal Bearings,,₹57.75-0.35(0.60%),₹51.60,₹55,
Sky Industries,,₹76.901.60(2.12%),₹71.10,₹55,
India Finsec,,₹19.600.00(0.00%),₹20.05,₹55,
Rainbow Foundations,,₹11.921.07(9.86%),₹11.17,₹55,
Ai Champdany Inds,,₹0.000.00(0.00%),₹17.40,₹55,
SVC Industries,,₹0.000.00(0.00%),₹3.15,₹55,
Shervani Industrial,,₹214.701.70(0.80%),₹200.55,₹55,
Aspira Pathlab,,₹53.950.15(0.28%),₹52.45,₹55,
Saboo Sodium Chloro,,₹14.86-0.01(0.07%),₹14.76,₹55,
Golkunda Diamonds,,₹92.50-7.20(7.22%),₹86.50,₹55,
Lykis,,₹29.350.75(2.62%),₹28.35,₹55,
Naturite Agro Prod.,,₹103.000.00(0.00%),₹103.00,₹55,
Kwality,,₹2.200.00(0.00%),₹2.25,₹54,
Omnipotent Indus,,₹18.451.60(9.50%),₹89.35,₹54,
Active Clothing Co,,₹39.600.70(1.80%),₹39.40,₹54,
Maris Spinners,,₹67.550.35(0.52%),₹67.10,₹54,
Yash Chemex,,₹52.751.55(3.03%),₹54.95,₹54,
Shri Gang Inds,,₹110.805.25(4.97%),₹91.50,₹54,
Mefcom Capital Mkts,,₹65.20-0.95(1.44%),₹65.10,₹54,
Mercury Labs,,₹443.000.00(0.00%),₹451.25,₹54,
Superior Inds Entr,,₹38.70-2.00(4.91%),₹38.75,₹54,
Alphalogic Techsys,,₹44.000.25(0.57%),₹52.25,₹54,
Uttam Galva Steels,,₹3.300.05(1.54%),₹3.74,₹53,
Agri-Tech India,,₹87.653.15(3.73%),₹89.25,₹53,
Binayak Tex Proc,,₹900.000.00(0.00%),₹900.00,₹53,
W. H. Brady & Co,,₹200.003.85(1.96%),₹209.75,₹53,
Bang Overseas,,₹39.751.20(3.11%),₹39.25,₹53,
Alfred Herbert,,₹0.000.00(0.00%),₹688.80,₹53,
Sanrhea Technical,,₹118.95-6.05(4.84%),₹133.10,₹53,
Chordia Food Prods,,₹127.75-6.70(4.98%),₹171.30,₹53,
Manugraph India,,₹16.450.30(1.86%),₹17.50,₹53,
Malu Paper Mills,,₹32.35-1.00(3.00%),₹31.10,₹53,
Supreme Engineering,,₹2.10-0.05(2.33%),₹2.15,₹53,
Lehar Footwears,,₹47.701.85(4.03%),₹46.20,₹53,
Vijay Textiles,,₹28.900.90(3.21%),₹27.30,₹53,
Phoenix Township,,₹45.25-0.75(1.63%),₹44.00,₹53,
Kemp & Company,,₹485.050.00(0.00%),₹485.05,₹52,
Simmonds Marshall,,₹45.650.65(1.44%),₹46.55,₹52,
Yamini Investments,,₹0.99-0.01(1.00%),₹0.94,₹52,
GTV Engineering,,₹207.655.15(2.54%),₹163.95,₹52,
Danube Industries,,₹43.352.80(6.91%),₹103.15,₹52,
Sulabh Engineers,,₹4.76-0.03(0.63%),₹4.85,₹51,
Dhanlaxmi Fabrics,,₹62.405.65(9.96%),₹48.50,₹51,
Dhoot Industrial Fin,,₹83.603.00(3.72%),₹76.30,₹51,
Vikas Proppant,,₹0.900.00(0.00%),₹1.00,₹51,
Rasandik Engg Inds,,₹83.95-3.95(4.49%),₹83.65,₹51,
Galaxy Cloud Kitchen,,₹11.10-0.02(0.18%),₹11.10,₹51,
Sahara One Media Ent,,₹20.950.00(0.00%),₹23.35,₹50,
Kesar,,₹5.910.00(0.00%),₹5.18,₹50,
Samrat Forgings,,₹105.000.00(0.00%),₹100.20,₹50,
Tirupati Starch,,₹83.153.95(4.99%),₹68.50,₹50,
NRB Inds Bearings,,₹25.052.25(9.87%),₹21.00,₹50,
Banaras Beads,,₹73.550.30(0.41%),₹76.35,₹50,
